   63  138     -62340.000
   64  138     -56640.000
   53  139     -68880.000
   54  139     -75690.000
   55  139     -80710.000
   56  139     -84924.000
   57  139     -87238.000
   58  139     -86973.000
   59  139     -84844.000
   60  139     -82060.000
   61  139     -77540.000
   62  139     -72080.000
   63  139     -65630.000
   64  139     -58470.000
   53  140     -64250.000
   54  140     -72990.000
   55  140     -77053.000
   56  140     -83273.000
   57  140     -84327.000
   58  140     -88088.000
   59  140     -84700.000
   60  140     -84471.000
   61  140     -78380.000
   62  140     -75380.000
   63  140     -66980.000
   64  140     -62480.000
   65  140     -51780.000
   54  141     -68320.000
   55  141     -74472.000
   56  141     -79732.000
   57  141     -82983.000
   58  141     -85445.000
   59  141     -86026.000
   60  141     -84203.000
   61  141     -80472.000
   62  141     -75943.000
   63  141     -69980.000
   64  141     -63540.000
   65  141     -55580.000
   54  142     -65500.000
   55  142     -70538.000
   56  142     -77847.000
   57  142     -80027.000
   58  142     -84542.000
   59  142     -83798.000
   60  142     -85960.000
   61  142     -81090.000
   62  142     -78986.000
   63  142     -71590.000
   64  142     -67390.000
   65  142     -57390.000
   66  142     -50990.000
   55  143     -67745.000
   56  143     -73979.000
   57  143     -78200.000
   58  143     -81616.000
   59  143     -83078.000
   60  143     -84012.000
   61  143     -82970.000
   62  143     -79526.000
   63  143     -74380.000
   64  143     -68470.000
   65  143     -60970.000
   66  143     -52870.000
   55  144     -63370.000
   56  144     -71840.000
   57  144     -74940.000
   58  144     -80441.000
   59  144     -80760.000
   60  144     -83758.000
   61  144     -81425.000
   62  144     -81975.000
   63  144     -75646.000
   64  144     -71950.000
   65  144     -62750.000
   66  144     -57150.000
   67  144     -45650.000
   55  145     -60210.000
   56  145     -68120.000
   57  145     -73020.000
   58  145     -77110.000
   59  145     -79636.000
   60  145     -81442.000
   61  145     -81278.000
   62  145     -80660.000
   63  145     -78000.000
   64  145     -72950.000
   65  145     -66200.000
   66  145     -58750.000
   67  145     -50000.000
   55  146     -55700.000
   56  146     -65059.996
   57  146     -69200.000
   58  146     -75730.000
   59  146     -76760.000
   60  146     -80935.000
   61  146     -79458.000
   62  146     -81000.000
   63  146     -77125.000
   64  146     -76099.000
   65  146     -67860.000
   66  146     -62860.000
   67  146     -52160.000
   68  146     -45060.000
   55  147     -52300.000
   56  147     -61500.000
   57  147     -67250.000
   58  147     -72190.000
   59  147     -75470.000
   60  147     -78156.000
   61  147     -79052.000
   62  147     -79276.000
   63  147     -77555.000
   64  147     -75367.000
   65  147     -70880.000
   66  147     -64330.000
   67  147     -56280.000
   68  147     -47330.000
